#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2015-05-13T18:48:34 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ55539b4ea33c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=37	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_p
#-out.add=_x,_y
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-nav=cat:VII/213&tab:{VII/213/groups}&tab:{VII/213/dynamics}&tab:{VII/213/galaxies}&tab:{VII/213/morpho}&key:source=VII/213/groups&key:source=VII/213/dynamics&key:source=VII/213/galaxies&key:source=VII/213/morpho&HTTPPRM:&&-ref=VIZ55539b4ea33c&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_p&-out.add=_x,_y&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=HCG&-joincol={VII/213/groups}.{HCG}&-out=Dyna&-out=Type&-out=MCount&-out=AngSize&-out=TotMag&-out=Emag&-out=Aname1&-out=Aname2&-out=Aname3&-out=Aname4&-out=n&-out=log(sV)&-out=log(V)&-out=log(R)&-out=log(Ho.tc)&-out=MType&-out=Names&-out=Comments&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/213/groups VII/213/dynamics VII/213/galaxies VII/213/morpho
#-order=I
#-out=HCG
#-joincol={VII/213/groups}.{HCG}
#-joincol=HCG
#-out=Dyna
#-out=Type
#-out=MCount
#-out=AngSize
#-out=TotMag
#-out=Emag
#-out=Aname1
#-out=Aname2
#-out=Aname3
#-out=Aname4
#-out=n
#-out=log(sV)
#-out=log(V)
#-out=log(R)
#-out=log(Ho.tc)
#-out=MType
#-out=Names
#-out=Comments
#

#RESOURCE=join
#Name: #Join
#Title:  Join tables VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_213_groups_VII_213_dynamics_VII_213_galaxies_VII_213_morpho:
#Name: VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#Title:
#Column	_RAJ2000{1}	(F7.3)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000{1}	(F7.3)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	HCG{1}	(I3)	[1/100]+ Number of the group in this catalog [NULL integer written as an empty string]	[ucd=meta.id;meta.main]
#Column	Dyna{1}	(A1)	[*] '*' when group has dynamical parameters	[ucd=meta.code]
#Column	Type{1}	(A2)	Group type	[ucd=src.class]
#Column	MCount{1}	(I2)	Member count [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AngSize{1}	(F5.1)	Angular size	[ucd=phys.angSize;src]
#Column	TotMag{1}	(F5.1)	Total magnitude of group	[ucd=phot.mag;em.opt.B]
#Column	Emag{1}	(F5.1)	Brightest member magnitude	[ucd=phot.mag;em.opt.R]
#Column	Aname1{1}	(a6)	Alternate name 1	[ucd=meta.id]
#Column	Aname2{1}	(a6)	Alternate name 2	[ucd=meta.id]
#Column	Aname3{1}	(a6)	Alternate name 3	[ucd=meta.id]
#Column	Aname4{1}	(a6)	Alternate name 4	[ucd=meta.id]
#Column	n{2}	(I1)	Number of galaxies with accordant velocities [NULL integer written as an empty string]	[ucd=meta.number]
#Column	log(sV){2}	(F5.2)	Radial velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(V){2}	(F5.2)	? Estimated instrinsic 3D velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(R){2}	(F5.2)	Median projected separation	[ucd=pos.angDistance]
#Column	log(Ho.tc){2}	(F5.2)	Crossing time (expressed in 1/Ho units)	[ucd=time.crossing]
#Column	MType{3}	(a4)	Hubble Morphological type	[ucd=src.morph.type]
#Column	Names{3}	(a18)	Other names	[ucd=meta.id]
#Column	MType{4}	(a4)	Morphological type	[ucd=src.morph.type]
#Column	Comments{4}	(a69)	Comments	[ucd=meta.note]
_DEJ2000	_RAJ2000	HCG	Dyna	Type	MCount	AngSize	TotMag	Emag	Aname1	Aname2	Aname3	Aname4	n	log(sV)	log(V)	log(R)	log(Ho.tc)	MType	Names	MType	Comments
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	S0  	                  	SBd 	Peculiar morpho-tail-like feature toward 53b (I)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	S0  	                  	S0  	Extension toward 53c (?)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	SBd 	Mk1296            	SBd 	Peculiar morpho-tail-like feature toward 53b (I)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	SBd 	Mk1296            	S0  	Extension toward 53c (?)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	Sc  	                  	SBd 	Peculiar morpho-tail-like feature toward 53b (I)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	Sc  	                  	S0  	Extension toward 53c (?)
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Sdm 	I700 U6487        	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Sdm 	I700 U6487        	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Sdm 	I700 U6487        	Sdm 	Strongly disturbed morpho (I)
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Sdm 	Strongly disturbed morpho (I)
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Sdm 	Strongly disturbed morpho (I)
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Im  	54abc may be a single galaxy
+20.5785	172.3136	 54	*	E2	 4	  0.7	 14.3	 15.0	ROSE27	I700  	U6487 	      	4	 2.05	 2.26	 0.20	-2.96	Im  	                  	Sdm 	Strongly disturbed morpho (I)
+70.8120	173.0311	 55	*	E3	 5	  0.9	 13.4	 14.9	ARP329	VV172 	U6514 	      	4	 2.33	 2.52	 1.28	-2.13	E0  	U6514             	S0  	Disturbed-dust lane (?)
+70.8120	173.0311	 55	*	E3	 5	  0.9	 13.4	 14.9	ARP329	VV172 	U6514 	      	4	 2.33	 2.52	 1.28	-2.13	S0  	U6514             	S0  	Disturbed-dust lane (?)
+70.8120	173.0311	 55	*	E3	 5	  0.9	 13.4	 14.9	ARP329	VV172 	U6514 	      	4	 2.33	 2.52	 1.28	-2.13	E3  	U6514             	S0  	Disturbed-dust lane (?)
+70.8120	173.0311	 55	*	E3	 5	  0.9	 13.4	 14.9	ARP329	VV172 	U6514 	      	4	 2.33	 2.52	 1.28	-2.13	E2  	U6514             	S0  	Disturbed-dust lane (?)
+70.8120	173.0311	 55	*	E3	 5	  0.9	 13.4	 14.9	ARP329	VV172 	U6514 	      	4	 2.33	 2.52	 1.28	-2.13	Sc  	U6514             	S0  	Disturbed-dust lane (?)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	Sc  	Mk176             	S0  	Boxy, too blue for its luminosity (I,M)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	Sc  	Mk176             	S0  	Disturbed morpho-weak radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	Sc  	Mk176             	S0  	Extension to the northeast and south-IR (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	Sc  	Mk176             	SB0 	Warped disk extending toward c - radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	Sc  	Mk176             	Sc  	Radio-Seyfert-type spectrum (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	SB0 	U6257             	S0  	Boxy, too blue for its luminosity (I,M)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	SB0 	U6257             	S0  	Disturbed morpho-weak radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	SB0 	U6257             	S0  	Extension to the northeast and south-IR (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	SB0 	U6257             	SB0 	Warped disk extending toward c - radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	SB0 	U6257             	Sc  	Radio-Seyfert-type spectrum (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Boxy, too blue for its luminosity (I,M)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Disturbed morpho-weak radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Extension to the northeast and south-IR (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	SB0 	Warped disk extending toward c - radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	Sc  	Radio-Seyfert-type spectrum (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Boxy, too blue for its luminosity (I,M)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Disturbed morpho-weak radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	S0  	Extension to the northeast and south-IR (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	SB0 	Warped disk extending toward c - radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	U6257             	Sc  	Radio-Seyfert-type spectrum (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	                  	S0  	Boxy, too blue for its luminosity (I,M)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	                  	S0  	Disturbed morpho-weak radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	                  	S0  	Extension to the northeast and south-IR (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	                  	SB0 	Warped disk extending toward c - radio (I)
+52.9486	173.1330	 56	*	S3	 5	  2.1	 12.2	 13.1	ARP322	VV150 	U6527 	      	5	 2.23	 2.45	 1.33	-2.02	S0  	                  	Sc  	Radio-Seyfert-type spectrum (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	Sb  	N3753 U6602a      	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	N3746 U6597       	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E3  	N3750             	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBc 	N3754             	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	S0a 	N3748             	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	E4  	N3751             	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SB0 	N3745             	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	SB0 	Emission
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	E4  	Faint disk-extended galaxy (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	S0a 	Peculiar r.c. dust-warped disk extended toward 57h (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	SBc 	Peculiar morpho radio IR (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	E3  	Faint disk
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	SBb 	Asym. morpho-outer ring bright in H_alpha (I)
+21.9850	174.4605	 57	*	S2	 8	  5.5	 11.4	 12.6	ARP320	VV282 	U6602 	      	7	 2.43	 2.66	 1.86	-1.69	SBb 	                  	Sb  	Peculiar morpho and r.c.-tidal tail dust-possibly IR (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sb  	N3822 U6661       	Sbc 	Asym. morpho (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sb  	N3822 U6661       	E1  	Long straight jet south of the galaxy (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sb  	N3822 U6661       	SB0a	Weak radio
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sb  	N3822 U6661       	Sb  	Two ansac 10 kpc from nucleus-radio-IR (I)
